station,name,county,latitude,longitude,elevation,year,month,cdsd,emnt,emxt,hdsd,tavg,tmax,tmin
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,2,,-18.3,12.2,,-4.6,1.8,-10.9
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,3,,-22.2,17.8,,-4.2,4.2,-12.6
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,4,,-5,27.8,,7,15.9,-1.9
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,5,,-4.4,25.6,,10.2,17.7,2.8
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,6,,4.4,33.9,,19.5,27.8,11.1
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,7,,5.6,36.7,16.2,20.5,29.7,11.2
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,10,,-4.4,29.4,,9.9,16.9,3
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,11,,-16.7,16.7,,1.3,7.3,-4.7
USC00207867,"STEPHENSON 8 WNW, MI US",Menominee,45.39028,-87.7025,210.3,2005,12,,-21.7,3.3,,-6.6,-1.9,-11.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1970,10,,-3.3,26.7,,11.8,17.5,6.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1970,11,,-7.8,15.6,,4,7.9,0.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1970,12,,-21.1,15,,-2.7,1.2,-6.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,1,0,-18.3,11.1,,-4,-0.2,-7.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,2,0,-22.2,4.4,,-6.1,-1.5,-10.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,3,0,-23.3,14.4,,-1.5,4.4,-7.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,4,0.6,-7.8,31.1,,7.5,13.4,1.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,5,17.8,-0.6,30.6,,14.9,22.4,7.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,6,60,1.1,33.3,,17.7,24.6,10.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,7,177.4,9.4,32.8,0,22.3,28.9,15.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,8,294.5,7.8,32.2,3.6,22,28.5,15.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,9,317.9,0.6,28.9,81.8,16.4,23.1,9.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,10,317.9,-5.6,25,430.1,7.1,13.1,1.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,11,317.9,-8.3,20,898.7,2.7,7.5,-2.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1980,12,317.9,-19.4,9.4,1615.8,-4.8,-0.4,-9.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,1,0,-7.2,10,2090.9,0.2,3.7,-3.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,2,0,-19.4,12.8,2624.8,-2.5,3,-8.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,3,1.7,-13.3,25.6,3064.9,3,8.6,-2.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,4,26,-7.2,30.6,3346.9,9.4,15.7,3.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,5,26,-1.1,27.2,3524.7,12.6,19.2,6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,6,96.8,3.9,31.7,3546.4,20,26.2,13.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,7,212.2,8.3,35,4.5,21.9,28.1,15.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,8,295.7,7.2,32.2,9.3,21,26.8,15.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,9,337.3,2.2,29.4,91.5,17,22.7,11.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,10,340.6,-3.3,26.1,322.7,10.4,16.4,4.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,11,340.6,-4.4,22.8,697.6,5.8,10.6,1.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1990,12,340.6,-20.6,11.7,1300,-1.1,2.9,-5.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,1,0,-17.8,8.9,1828.4,-3.1,-0.2,-6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,2,0,-22.2,6.1,2487.2,-5.2,-1,-9.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,3,0,-15,22.2,2965.9,2.9,8.5,-2.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,4,0,-10,16.7,3334.4,6.1,11.4,0.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,5,6.4,2.8,28.3,3454.5,14.7,20.7,8.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,6,110.5,6.7,37.2,3465.8,21.6,28.1,15
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,7,266.7,8.3,37.8,3.9,23.3,29.3,17.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,8,445.8,12.8,34.4,3.9,24.1,29.1,19.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,9,474.3,-0.6,30.6,101.5,16,22.7,9.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,10,481.3,0,27.8,297.8,12.2,17.4,7.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,11,481.3,-16.1,15.6,845.5,0.1,3.8,-3.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,1995,12,481.3,-16.7,5.6,1557.6,-4.6,-1.5,-7.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,1,0,-21.1,12.2,1941.9,-4.6,-0.2,-8.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,2,0,-18.3,16.1,2490.5,-0.6,3.5,-4.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,3,5.6,-9.4,26.7,2858,6.7,12.4,0.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,4,5.6,-4.4,23.3,3159.1,8.3,14.1,2.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,5,36.6,2.8,29.4,3251.8,16.4,22.1,10.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,6,108.9,5.6,32.8,3273.7,20,25.3,14.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,7,189.9,8.3,30.6,9.4,20.6,26.8,14.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,8,275.3,8.3,30,19.6,20.8,26.4,15.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,9,320.3,0,31.7,115.2,16.6,22.3,11
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,10,323.9,-1.7,25,297.4,12.6,18.3,6.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,11,323.9,-7.8,21.1,722.9,4.1,7.4,0.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2000,12,323.9,-20,3.9,1501.8,-6.8,-2.8,-10.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,1,0,-20.6,12.2,2124.3,-6.2,-2.4,-10
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,2,0,-12.8,8.9,2709,-2.6,1.2,-6.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,3,0,-14.4,19.4,3327,-1.6,3.6,-6.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,4,3.1,-1.1,28.9,3608.8,9,15,3.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,5,8.7,-1.7,30,3791.5,12.6,18.3,7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,6,140.1,9.4,34.4,3805.7,22.2,27.7,16.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,7,280.8,8.3,32.8,2.8,22.8,28.5,17
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,8,410,11.1,34.4,5.6,22.4,28,16.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,9,466.6,7.2,33.3,35.1,19.2,25.6,12.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,10,486,-2.2,29.4,261.8,11.6,16.6,6.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,11,486,-11.1,20.6,681.5,4.3,8.8,-0.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2005,12,486,-15,3.3,1372.5,-4,-1.5,-6.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,1,0,-17.8,6.1,2040.2,-5.6,-2.2,-9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,2,0,-12.8,5,2647.1,-3.3,0.1,-6.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,3,0,-8.3,23.9,3074.6,4.5,10.4,-1.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,4,5.3,-2.2,27.8,3302,10.9,17.2,4.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,5,56.7,-1.7,31.7,3404.1,16.6,21.9,11.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,6,127.5,7.8,31.1,3421.9,20.1,25.2,15
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,7,293.3,8.3,33.3,2.2,23.8,29.1,18.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,8,432.5,10,34.4,3,23.3,28.9,17.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,9,456.8,5,30.6,92.4,16.2,21.6,10.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,10,456.8,-1.7,26.1,309.2,11.3,17.1,5.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,11,456.8,-4.4,15.6,700.6,4.8,9.6,-0.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2010,12,456.8,-15.6,10.6,1338.9,-3.7,-0.7,-6.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,1,0,-21.7,5,2221.9,-7,-3,-10.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,2,0,-26.1,0,3064.8,-11.8,-6.9,-16.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,3,0,-16.7,15.6,3538.8,0.1,5.2,-5.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,4,0,-4.4,23.9,3851.8,7.5,13.1,2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,5,26.4,1.1,29.4,3958.1,15.8,21.8,9.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,6,71.5,2.8,29.4,3990.1,18.8,24,13.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,7,177,8.3,31.7,12.8,21.3,27.1,15.5
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,8,254.8,12.2,31.1,22.2,20.6,25.5,15.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,9,304.5,3.3,30.6,86.6,17.9,23.4,12.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,11,,-7.8,22.8,,7.1,12.1,2.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2015,12,,-5.6,15.6,,3.3,6.5,0.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,1,0,-13.9,7.8,1975.3,-1.3,1.4,-4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,2,0,-18.3,8.3,2607.8,-3.5,0.3,-7.2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,3,0,-8.9,15.6,3055.5,3.4,7.9,-1.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,4,0,-5,21.1,3409.7,6.1,11.5,0.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,5,26.2,-2.8,31.7,3601.7,13,18.3,7.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,6,113.7,5.6,32.2,3627,20.4,27,13.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,7,288.2,13.9,35,0,24,29.8,18.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,8,395.7,10,32.8,5.8,21.6,27.2,16
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,9,413.5,1.7,28.9,91.8,16,21.3,10.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,10,413.5,-2.2,26.1,399,8.4,13.1,3.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,11,414.3,-5.6,23.9,749.6,6.7,11.3,2
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2020,12,414.3,-8.3,10,1343,-0.8,1.8,-3.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,1,0,-21.1,6.1,2141.8,-7.2,-3.6,-10.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,2,0,-18.9,7.8,2839.5,-6.6,-2.9,-10.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,3,0,-11.7,20.6,3333.5,1.9,7.8,-4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,4,0,-8.3,25.6,3690.9,6.4,12.4,0.4
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,5,2.2,-1.1,27.2,3908.2,11.4,16.7,6.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,6,57.7,2.2,33.3,3933.3,19.5,25.4,13.6
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,7,160.3,10.6,32.2,5.3,21.5,27.1,15.9
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,8,230.3,5,31.7,33.3,19.7,25.1,14.3
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,9,238,4.4,30,94.5,16.6,22.4,10.7
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,10,243.6,-2.2,28.3,353.1,10.2,15.5,4.8
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,11,243.6,-7.8,15,846,1.9,5.9,-2.1
USC00205434,"MIDLAND, MI US",Midland,43.6088,-84.2011,195.1,2025,12,243.6,-18.3,7.8,1571,-5.1,-1.1,-9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,1,0,-21,38,,14.2,22.7,5.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,2,0,-25,42,,17.7,29.3,6.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,3,0,-11,49,,23.6,36.1,11
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,4,10,11,83,,42.9,53.6,32.2
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,5,19,23,81,,55.4,66.8,43.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,6,87,34,92,,63.7,77.4,50
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,7,140.4,6.7,31.7,9.6,21,27.7,14.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,8,211.2,3.3,31.7,29.1,20,27.9,12.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,9,231.5,-2.2,27.8,133,15.6,21.2,9.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,10,233.2,-2.8,25,386.3,10.2,15.5,4.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,11,233.2,-9.4,14.4,885.2,1.7,5.4,-1.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1970,12,233.2,-24.4,15.6,1586.4,-5,-0.8,-9.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,1,0,-22.2,8.3,2574.6,-7.2,-2.5,-12
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,2,0,-28.9,2.8,3386.8,-9.7,-3.4,-15.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,3,0,-27.8,10.6,4122.1,-5.4,0.7,-11.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,4,0,-7.8,30.6,4514.3,5.3,10.2,0.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,5,5.3,-1.7,28.9,4682.3,13.1,20.4,5.8
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,6,23.4,0,30.6,4805.9,14.8,21.4,8.2
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,7,77.4,6.1,31.1,19,19.5,26,12.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,8,131.7,7.2,30.6,35.8,19.5,25.8,13.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,9,137.3,-2.2,28.3,183,13.6,20.2,7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,10,137.3,-8.3,23.9,603.9,4.8,9.9,-0.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,11,137.3,-10,18.3,1122.3,0.5,5.4,-4.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1980,12,137.3,-25.6,7.2,1941.8,-8.1,-3.4,-12.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,1,0,-17.2,8.3,,-3.6,1.2,-8.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,2,0,-27.2,10,,-5.9,0.7,-12.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,3,0,-22.8,20,,-0.8,5.1,-6.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,4,12.2,-15,29.4,,6.4,12.8,0.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,5,12.2,-5,25.6,,10.3,17.1,3.6
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,6,34.1,1.1,28.3,,16.8,22.8,10.8
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,7,80.7,5.6,32.8,27.6,18.9,25.2,12.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,8,104,5.6,30,63.5,17.9,23.9,11.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,9,117.3,-1.7,28.9,209.6,13.9,20.8,7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,10,117.3,-6.7,23.3,573.2,6.6,12.9,0.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,11,117.3,-10,22.2,1026.6,3.2,8.5,-2.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1990,12,117.3,-22.8,10,1708,-3.6,0.7,-8
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,1,0,-21.1,5.6,2333.9,-5.7,-1.8,-9.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,2,0,-23.9,6.1,3087.6,-8.6,-3,-14.2
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,3,0,-22.2,21.1,3650.5,0.2,6.8,-6.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,4,0,-13.3,15.6,4112.8,2.9,8.8,-2.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,5,0,-2.8,25.6,4345.5,10.8,17.7,3.9
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,6,68.5,3.9,37.2,4379.4,19.5,27.4,11.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,7,137.7,5,36.1,24.2,19.8,26.6,13
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,8,230.2,8.3,32.2,30.3,21.1,26.6,15.6
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,9,234.1,-3.9,29.4,216,12,20,4.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,10,236.6,-3.9,27.2,513.1,8.8,14.2,3.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,11,236.6,-16.7,13.9,1152.1,-3,1.5,-7.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,1995,12,236.6,-23.3,3.9,1925.8,-7.5,-3.1,-11.8
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,1,0,-27.2,7.8,2483.3,-8.2,-2.8,-13.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,2,0,-28.9,15.6,3158.7,-5,1.1,-11.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,3,0,-11.1,23.9,3617.3,3.5,9.5,-2.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,4,0,-9.4,21.7,4025,4.7,11.2,-1.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,5,8.9,-1.7,27.8,4201.7,12.9,19.3,6.6
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,6,35.5,2.8,29.4,4265.7,17.1,22.7,11.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,7,71.6,2.2,30,42.4,18.1,24.8,11.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,8,101.7,2.8,28.9,87.8,17.8,24.6,11.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,9,126.8,-5,31.1,259.6,13.4,20.2,6.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,10,127.1,-7.8,23.9,534.7,9.5,16.2,2.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,11,127.1,-12.8,18.9,1037.1,1.6,5.4,-2.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2000,12,127.1,-26.1,1.1,1882.2,-8.9,-4.6,-13.3
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,1,0,-28.9,10.6,2546,-8.6,-3.8,-13.5
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,2,0,-20,10.6,3183.9,-4.4,0.5,-9.4
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,3,0,-20.6,17.2,3885.3,-4.3,3,-11.6
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,4,0,-5,26.7,4212,7.4,14.8,0.1
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,5,1.7,-6.1,26.7,4469.9,10.1,16.4,3.7
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,6,99.4,5.6,33.9,4495.8,20.7,27.7,13.8
USC00204502,"LAKE CITY EXPERIMENTAL FARM, MI US",Missaukee,44.3088,-85.205,374.9,2005,7,178,6.1,31.7,19.5,20.4,27.4,13.3
